symbol,update_date,sales,profit,operating,real_profit
REG,200630.0,231.11,154.29,45.32,19.05
REGN,210331.0,2528.7,2220.7,1112.7,1115.2
REGN,201231.0,2422.9,2069.8,1167.0,1149.2
REGN,200930.0,2294.0,2020.0,1053.1,842.1
REGN,200630.0,1952.0,1676.5,656.4,897.3
RF,210331.0,1654.0,,,642.0
RF,201231.0,1741.0,,,616.0
RF,200930.0,1714.0,,,530.0
RF,200630.0,1636.0,,,-214.0
RSG,210331.0,2596.4,1062.1,492.4,295.9
RSG,201231.0,2573.2,1026.0,365.3,235.4
RSG,200630.0,2454.4,986.3,395.2,225.5
RSG,200331.0,2553.9,995.8,433.0,246.3
RMD,210331.0,768.77,447.26,223.43,-78.48
RMD,201231.0,800.01,462.48,221.72,179.51
RMD,200930.0,751.94,438.66,216.9,178.37
RMD,200630.0,770.34,449.37,223.25,177.84
RHI,210331.0,1398.38,561.71,150.06,110.6
RHI,201231.0,1304.09,514.33,129.51,94.42
RHI,200930.0,1189.9,467.35,102.31,75.75
RHI,200630.0,1108.33,423.08,57.92,46.2
ROK,210331.0,1776.1,767.4,507.7,415.0
ROK,201231.0,1565.3,646.5,700.7,593.3
ROK,200930.0,1570.0,639.3,299.6,262.7
ROK,200630.0,1394.0,554.2,334.5,317.8
ROL,210331.0,535.55,274.0,88.2,92.64
ROL,201231.0,536.29,269.95,88.46,62.62
ROL,200930.0,583.7,308.22,111.12,79.58
ROL,200630.0,553.33,297.71,104.53,75.36
ROP,210331.0,1528.6,993.8,400.5,289.0
ROP,201231.0,1505.3,966.6,380.7,255.8
ROP,200930.0,1366.1,875.9,367.6,234.4
ROP,200630.0,1305.0,843.7,333.6,219.2
ROST,210501.0,4516.08,1317.68,642.63,476.48
ROST,210130.0,4249.67,1092.63,402.0,237.98
ROST,201031.0,3754.51,1043.09,165.23,131.2
ROST,200801.0,2684.71,604.59,85.1,22.05
RCL,210331.0,42.01,-236.34,-815.54,-1131.72
RCL,201231.0,34.14,-235.31,-1016.55,-1366.93
RCL,200930.0,-33.69,-317.47,-996.89,-1346.76
RCL,200630.0,175.6,-479.2,-1344.46,-1639.29
SPGI,210331.0,2016.0,1489.0,1081.0,755.0
SPGI,201231.0,1867.0,1308.0,657.0,454.0
SPGI,200930.0,1846.0,1327.0,665.0,455.0
SPGI,200630.0,1943.0,1450.0,1102.0,792.0
CRM,210430.0,5963.0,4408.0,340.0,469.0
CRM,210131.0,5817.0,4338.0,193.0,267.0
CRM,201031.0,5419.0,4025.0,224.0,1081.0
CRM,200731.0,5151.0,3840.0,178.0,2625.0
SBAC,210331.0,548.74,418.96,161.93,-11.74
SBAC,201231.0,535.91,407.92,165.1,105.78
SBAC,200930.0,522.94,401.42,157.74,22.57
SBAC,200630.0,507.23,395.72,157.05,22.81
SLB,210331.0,5223.0,719.0,503.0,299.0
SLB,201231.0,5532.0,704.0,546.0,374.0
SLB,200930.0,5258.0,634.0,62.0,-82.0
SLB,200630.0,5356.0,431.0,-3516.0,-3434.0
STX,210402.0,2731.0,740.0,386.0,329.0
STX,210101.0,2623.0,696.0,348.0,280.0
STX,201002.0,2314.0,596.0,251.0,223.0
STX,200703.0,2517.0,667.0,267.0,166.0
SEE,210331.0,1267.1,401.1,202.5,110.1
SEE,201231.0,1340.9,424.4,220.8,142.2
SEE,200930.0,1237.2,404.5,194.5,134.0
SEE,200630.0,1151.2,389.9,186.0,100.1
SRE,210331.0,3259.0,,973.0,895.0
SRE,201231.0,3171.0,,559.0,461.0
SRE,200930.0,2644.0,,409.0,399.0
SRE,200630.0,2513.0,,652.0,2277.0
NOW,210331.0,1360.0,1061.0,97.0,82.0
NOW,201231.0,1250.33,971.23,12.97,16.65
NOW,200930.0,1151.97,900.27,28.58,12.86
NOW,200630.0,1070.84,837.9,62.27,40.77
SHW,210331.0,4656.0,2112.0,506.8,409.6
SHW,201231.0,4488.8,2128.7,478.6,407.0
SHW,200930.0,5122.2,2455.3,877.4,705.8
SHW,200630.0,4604.0,2208.9,753.8,595.9
SPG,210331.0,1239.95,1015.97,601.65,446.69
SPG,201231.0,1131.43,916.31,462.05,272.32
SPG,200930.0,1060.67,838.16,404.02,146.76
SPG,200630.0,1062.04,860.12,450.87,255.05
SWKS,210402.0,1171.8,578.4,374.7,325.0
SWKS,210101.0,1510.0,761.7,570.7,509.3
SWKS,201002.0,956.8,458.9,267.6,246.9
SWKS,200626.0,736.8,334.1,147.5,129.7
SNA,210403.0,1113.2,602.2,266.2,192.6
SNA,210102.0,1167.8,610.5,284.7,208.9
SNA,200926.0,1027.4,556.0,251.3,179.7
SNA,200627.0,808.9,430.9,148.7,101.2
SO,210331.0,5910.0,,1598.0,1139.0
SO,201231.0,5117.0,,677.0,391.0
SO,200930.0,5620.0,,1835.0,1255.0
SO,200630.0,4620.0,,904.0,616.0
LUV,210331.0,2052.0,1270.0,199.0,116.0
LUV,201231.0,2013.0,1353.0,-1168.0,-908.0
LUV,200930.0,1793.0,1106.0,-1411.0,-1157.0
LUV,200630.0,1008.0,476.0,-1127.0,-915.0
SWK,210403.0,4197.1,1569.5,649.1,487.4
SWK,210102.0,4407.6,1567.8,590.1,467.3
SWK,200926.0,3850.2,1383.3,520.3,394.9
SWK,200627.0,3147.4,1055.7,165.9,238.4
SBUX,210328.0,6668.0,1852.3,987.6,659.4
SBUX,201227.0,6749.4,1833.0,913.5,622.2
SBUX,200927.0,6203.1,1543.1,558.3,392.6
SBUX,200628.0,4222.1,200.3,-703.9,-678.4
STT,210331.0,2954.0,,,519.0
STT,201231.0,2931.0,,,537.0
STT,200930.0,2826.0,,,555.0
STT,200630.0,3052.0,,,694.0
STE,210331.0,873.53,381.63,146.07,88.85
STE,201231.0,808.92,345.86,147.03,114.5
STE,200930.0,756.13,330.04,141.26,105.86
STE,200630.0,668.93,285.57,114.0,88.19
SYK,210331.0,3953.0,2431.0,470.0,302.0
SYK,201231.0,4262.0,2773.0,749.0,568.0
SYK,200930.0,3737.0,2461.0,859.0,621.0
SYK,200630.0,2764.0,1583.0,-20.0,-83.0
SIVB,210331.0,1422.93,,,536.81
SIVB,201231.0,1229.34,,,392.91
SIVB,200930.0,1090.71,,,446.31
SIVB,200630.0,892.37,,,233.53
SYF,210331.0,3873.0,,,1025.0
SYF,201231.0,4075.0,,,738.0
SYF,200930.0,3968.0,,,313.0
SYF,200630.0,3925.0,,,48.0
SNPS,210430.0,1024.32,810.34,194.23,195.08
SNPS,210131.0,970.32,762.32,148.35,162.34
SNPS,201031.0,1025.44,800.89,196.13,197.46
SNPS,200731.0,964.13,771.13,210.6,252.91
SYY,210327.0,11824.59,2122.67,235.92,88.93
SYY,201226.0,11558.98,2098.46,212.06,67.29
SYY,200926.0,11777.38,2219.84,419.58,216.9
SYY,200627.0,8866.56,1565.65,-587.48,-618.42
TMUS,210331.0,19759.0,11386.0,2139.0,933.0
TMUS,201231.0,20341.0,11222.0,1712.0,750.0
TMUS,200930.0,19272.0,11670.0,2565.0,1253.0
TMUS,200630.0,17671.0,10946.0,820.0,110.0
TROW,210331.0,1826.8,,895.8,749.4
TROW,201231.0,1732.9,,756.5,783.4
TROW,200930.0,1595.8,,728.9,643.2
TROW,200630.0,1415.4,,553.7,603.0
TTWO,210331.0,839.43,559.78,255.82,218.81
TTWO,201231.0,860.89,514.64,176.06,182.25
TTWO,200930.0,841.14,408.64,115.37,99.32
TTWO,200630.0,831.31,354.62,82.14,88.5
TPR,210327.0,1273.3,911.9,116.7,91.7
TPR,201226.0,1685.4,1173.7,389.4,311.0
TPR,200926.0,1172.2,830.2,202.2,231.7
TPR,200627.0,714.8,514.6,-280.0,-293.8
TGT,210501.0,24197.0,7481.0,2709.0,2097.0
TGT,210130.0,28339.0,7864.0,1836.0,1380.0
TGT,201031.0,22632.0,7123.0,1423.0,1014.0
TGT,200801.0,22975.0,7302.0,2300.0,1690.0
TEL,210326.0,3738.0,1210.0,612.0,506.0
TEL,201225.0,3522.0,1146.0,448.0,381.0
TEL,200925.0,3261.0,969.0,347.0,230.0
TEL,200626.0,2548.0,707.0,134.0,-41.0
TDY,210404.0,805.7,313.2,121.8,84.7
TDY,210103.0,809.3,315.7,143.8,132.1
TDY,200927.0,749.0,290.5,122.5,93.9
TDY,200628.0,743.3,282.7,109.8,93.7
TFX,210328.0,633.92,344.53,103.43,74.87
TFX,201231.0,711.18,383.55,95.08,76.13
TFX,200927.0,628.3,329.32,132.09,116.59
TFX,200628.0,567.03,278.37,38.81,11.46
TER,210404.0,781.61,461.62,233.01,205.51
TER,201231.0,758.97,449.79,234.08,196.33
TER,200927.0,819.48,458.93,269.66,222.72
TER,200628.0,838.66,471.47,217.95,188.91
TSLA,210331.0,10389.0,2215.0,594.0,438.0
TSLA,201231.0,10744.0,2066.0,575.0,270.0
TSLA,200930.0,8771.0,2063.0,809.0,300.0
TSLA,200630.0,6036.0,1267.0,327.0,104.0
TXN,210331.0,4289.0,2797.0,1939.0,1753.0
TXN,201231.0,4076.0,2646.0,1813.0,1688.0
TXN,200930.0,3817.0,2453.0,1609.0,1353.0
TXN,200630.0,3239.0,2082.0,1228.0,1380.0
TXT,210403.0,2879.0,479.0,190.0,171.0
TXT,210102.0,3667.0,543.0,235.0,236.0
TXT,201003.0,2735.0,403.0,138.0,115.0
TXT,200704.0,2472.0,221.0,-96.0,-92.0
TMO,210403.0,9906.0,5209.0,3049.0,2337.0
TMO,201231.0,10550.0,5556.0,3071.0,2498.0
TMO,200926.0,8521.0,4331.0,2426.0,1933.0
TMO,200627.0,6917.0,3377.0,1391.0,1156.0
TJX,210501.0,10086.66,2831.03,766.03,533.93
TJX,210130.0,10943.21,3060.64,555.3,325.52
TJX,201031.0,10117.29,3055.0,1065.68,866.66
TJX,200801.0,6667.57,1493.09,-34.38,-214.22
TSCO,210327.0,2792.34,983.78,230.54,181.35
TSCO,201226.0,2878.26,995.53,184.47,135.89
TSCO,200926.0,2606.57,947.96,252.18,190.61
TSCO,200627.0,3176.33,1156.81,447.75,338.68
TT,210331.0,3017.6,955.0,353.2,235.2
TT,201231.0,3179.1,950.1,388.0,244.7
TT,200930.0,3495.5,1138.0,566.9,400.6
TT,200630.0,3138.8,986.6,423.5,238.8
TDG,210403.0,1194.0,608.0,370.0,104.0
TDG,210102.0,1108.0,554.0,315.0,50.0
TDG,200930.0,1173.0,560.0,311.0,82.0
TDG,200627.0,1022.0,510.0,285.0,-6.0
TRV,210331.0,8313.0,,973.0,733.0
TRV,201231.0,8434.0,,1699.0,1310.0
TRV,200930.0,8271.0,,1073.0,827.0
TRV,200630.0,7407.0,,0.0,-40.0
TRMB,210402.0,886.5,493.3,140.9,114.5
TRMB,210101.0,829.7,468.5,121.9,180.3
TRMB,201002.0,792.1,439.7,102.0,84.7
TRMB,200703.0,733.6,405.7,97.6,63.0
TFC,210331.0,5691.0,,,1477.0
TFC,201231.0,5896.0,,,1329.0
TFC,200930.0,5833.0,,,1138.0
TFC,200630.0,6311.0,,,955.0
TWTR,210331.0,1036.02,655.01,52.18,68.0
TWTR,201231.0,1289.04,856.12,251.92,222.12
TWTR,200930.0,936.23,574.85,55.81,28.66
TWTR,200630.0,683.44,395.4,-274.43,-1378.01
TYL,210331.0,294.8,144.21,38.21,36.98
TYL,201231.0,283.29,138.67,48.04,54.09
TYL,200930.0,285.75,143.51,49.66,39.28
TYL,200630.0,271.09,131.2,41.34,53.89
TSN,210403.0,11300.0,1348.0,720.0,476.0
TSN,210102.0,10460.0,1297.0,705.0,467.0
TSN,201003.0,11460.0,1807.0,906.0,613.0
TSN,200627.0,10022.0,1628.0,775.0,527.0
UDR,210331.0,301.44,193.68,75.07,3.1
UDR,201231.0,302.38,197.4,88.26,26.53
UDR,200930.0,310.04,203.45,30.11,-25.26
UDR,200630.0,307.26,204.73,91.78,57.77
ULTA,210501.0,1938.52,753.79,305.32,230.29
ULTA,210130.0,2198.7,771.03,224.27,171.49
ULTA,201031.0,1552.03,545.52,101.28,74.8
ULTA,200801.0,1228.01,329.01,12.76,8.05
USB,210331.0,5722.0,,,2280.0
USB,201231.0,6029.0,,,1519.0
USB,200930.0,6285.0,,,1580.0
USB,200630.0,6286.0,,,689.0
UAA,210331.0,1257.19,628.64,106.89,77.75
UAA,201231.0,1403.77,693.62,55.85,184.45
UAA,200930.0,1433.02,686.32,58.57,38.95
UAA,200630.0,707.64,349.17,-169.67,-182.9
UA,210331.0,1257.19,628.64,106.89,77.75
UA,201231.0,1403.77,693.62,55.85,184.45
UA,200930.0,1433.02,686.32,58.57,38.95
UA,200630.0,707.64,349.17,-169.67,-182.9
UNP,210331.0,5001.0,4100.0,1993.0,1341.0
UNP,201231.0,5141.0,4357.0,2006.0,1380.0
UNP,200930.0,4919.0,4110.0,2031.0,1363.0
UNP,200630.0,4244.0,3556.0,1654.0,1132.0
UAL,210331.0,3221.0,1048.0,-1381.0,-1357.0
UAL,201231.0,3412.0,1419.0,-2135.0,-1897.0
UAL,200930.0,2489.0,891.0,-1615.0,-1841.0
UAL,200630.0,1475.0,261.0,-1637.0,-1627.0
UNH,210331.0,70196.0,,6739.0,4862.0
UNH,201231.0,65467.0,,3517.0,2212.0
UNH,200930.0,65115.0,,4651.0,3172.0
UNH,200630.0,62138.0,,9241.0,6637.0
UPS,210331.0,22908.0,17858.0,2765.0,4792.0
UPS,201231.0,24896.0,19145.0,2037.0,-3347.0
UPS,200930.0,21238.0,16683.0,2363.0,1957.0
UPS,200630.0,20459.0,16244.0,2212.0,1768.0
URI,210331.0,2057.0,714.0,372.0,203.0
URI,201231.0,2279.0,869.0,510.0,297.0
URI,200930.0,2187.0,886.0,551.0,208.0
URI,200630.0,1939.0,701.0,381.0,212.0
UHS,210331.0,3012.99,,295.67,209.09
UHS,201231.0,3086.93,,413.96,308.71
UHS,200630.0,2729.75,,358.03,251.93
UHS,200630.0,2729.75,,358.03,251.93
UNM,210331.0,3072.0,,243.2,153.0
UNM,201231.0,4273.5,,170.3,135.4
UNM,200930.0,2996.3,,349.0,231.1
UNM,200630.0,3021.2,,385.1,265.5
VLO,210331.0,20806.0,-408.0,-666.0,-704.0
VLO,201231.0,16604.0,-230.0,-470.0,-359.0
VLO,200930.0,15809.0,-711.0,-621.0,-464.0
VLO,200630.0,10397.0,-415.0,1789.0,1253.0
VTR,210331.0,910.29,423.07,36.91,-57.21
VTR,201231.0,921.16,457.79,165.33,110.45
VTR,200930.0,918.94,423.4,121.09,12.75
VTR,200630.0,943.2,444.05,57.89,-157.17
VRSN,210331.0,323.62,276.65,210.41,150.35
VRSN,201231.0,320.28,274.31,205.31,157.31
VRSN,200930.0,317.88,272.86,206.64,170.98
VRSN,200630.0,314.37,270.76,211.93,152.48
VRSK,210331.0,726.1,463.7,250.4,168.6
VRSK,201231.0,713.4,452.9,250.6,176.2
VRSK,200930.0,702.7,462.7,275.4,185.8
VRSK,200630.0,678.8,443.0,259.7,179.0
VZ,210331.0,32867.0,19345.0,7770.0,5245.0
VZ,201231.0,34692.0,19870.0,6997.0,4588.0
VZ,200930.0,31543.0,19209.0,6586.0,4357.0
VZ,200630.0,30447.0,18698.0,7106.0,4700.0
VRTX,210331.0,1724.31,1531.98,887.83,653.14
VRTX,201231.0,1627.82,1424.72,745.79,604.19
VRTX,200930.0,1538.27,1352.09,672.24,667.43
VRTX,200630.0,1524.48,1339.96,718.03,837.27
VFC,210403.0,2582.67,1350.57,122.49,89.52
VFC,201226.0,2971.54,1649.02,412.0,347.24
VFC,200926.0,2608.32,1329.12,319.95,256.72
VFC,200627.0,1076.29,583.34,-246.81,-285.61
VIAC,210331.0,7412.0,3049.0,1400.0,911.0
VIAC,201231.0,6225.0,2455.0,977.0,810.0
VIAC,200930.0,6116.0,2482.0,936.0,615.0
VIAC,200630.0,6275.0,2911.0,1183.0,481.0
VTRS,210331.0,4430.3,1467.7,-266.2,-1037.6
VTRS,201231.0,3623.5,1123.1,-881.5,-915.8
VTRS,200930.0,2972.1,1260.2,351.4,185.7
VTRS,200630.0,2731.2,1130.6,118.1,39.4
V,210331.0,5729.0,4436.0,3581.0,3026.0
V,201231.0,5687.0,4533.0,3844.0,3126.0
V,200930.0,5101.0,3988.0,3142.0,2137.0
V,200630.0,4837.0,3724.0,2999.0,2373.0
VNO,210331.0,379.98,189.0,45.37,20.55
VNO,201231.0,376.43,187.44,-230.48,-194.98
VNO,200930.0,363.96,168.32,23.97,65.7
VNO,200630.0,343.03,168.6,103.65,-185.22
VMC,210331.0,1068.34,229.27,249.51,160.61
VMC,201231.0,1175.12,302.74,196.43,114.52
VMC,200930.0,1309.89,380.5,288.1,199.79
VMC,200630.0,1322.58,396.52,298.9,209.92
WRB,210331.0,2156.87,,327.12,229.53
WRB,201231.0,2312.47,,459.28,312.15
WRB,200930.0,2039.82,,251.26,151.68
WRB,200630.0,1936.03,,136.44,71.26
WAB,210331.0,1830.2,538.2,191.6,112.4
WAB,201231.0,2023.7,505.5,161.1,87.9
WAB,200930.0,1865.1,566.2,206.7,128.1
WAB,200630.0,1737.4,486.7,159.4,86.8
WMT,210430.0,138310.0,35038.0,6909.0,2730.0
WMT,210131.0,152079.0,36818.0,-1913.0,-2091.0
WMT,201031.0,134708.0,34369.0,4778.0,5135.0
WMT,200731.0,137742.0,35053.0,6059.0,6476.0
WBA,210228.0,32779.0,6781.0,832.0,1025.0
WBA,201130.0,31438.0,6630.0,-534.0,-306.0
WBA,200831.0,34746.0,6803.0,650.0,372.0
WBA,200531.0,34631.0,6438.0,-1655.0,-1708.0
DIS,210403.0,15613.0,5831.0,1337.0,901.0
DIS,210102.0,16249.0,4474.0,146.0,17.0
DIS,201003.0,14707.0,3694.0,-846.0,-710.0
DIS,200627.0,11779.0,3883.0,-4996.0,-4721.0
WM,210331.0,4112.0,1972.0,650.0,421.0
WM,201231.0,4067.0,1935.0,653.0,438.0
WM,200930.0,3861.0,1854.0,628.0,390.0
WM,200630.0,3561.0,1684.0,527.0,307.0
WAT,210403.0,608.54,354.4,171.27,148.13
WAT,201231.0,786.66,466.09,263.71,218.31
WAT,200926.0,593.78,331.44,158.38,126.77
WAT,200627.0,519.98,306.85,155.11,122.93
WEC,210331.0,2691.4,,629.3,510.4
WEC,201231.0,1933.4,,332.1,239.3
WEC,200930.0,1651.0,,370.2,267.1
WEC,200630.0,1548.7,,338.8,242.3
WFC,210331.0,19301.0,,,4742.0
WFC,201231.0,19120.0,,,2992.0
WFC,200930.0,20294.0,,,2035.0
WFC,200630.0,19757.0,,,-2379.0
WELL,210331.0,1052.06,442.13,129.08,71.55
WELL,201231.0,1122.02,509.5,91.59,163.73
WELL,200930.0,1036.87,409.22,44.9,325.58
WELL,200630.0,1188.47,535.53,132.04,179.25
WST,210331.0,670.7,271.9,175.6,151.2
WST,201231.0,580.2,211.1,116.1,98.4
WST,200930.0,548.0,194.6,99.2,82.3
WST,200630.0,527.2,195.1,103.6,91.2
WDC,210402.0,4137.0,1124.0,317.0,197.0
WDC,210101.0,3943.0,948.0,158.0,62.0
WDC,201002.0,3922.0,902.0,70.0,-60.0
WDC,200703.0,4287.0,1083.0,261.0,148.0
WU,210331.0,1210.0,504.0,232.8,181.8
WU,201231.0,1271.8,514.6,227.1,177.1
WU,200930.0,1258.5,537.6,285.2,228.6
WU,200630.0,1114.7,453.3,221.8,161.9
WRK,210331.0,4437.8,749.6,197.1,112.5
WRK,201231.0,4401.5,752.9,231.9,152.0
WRK,200930.0,4471.5,813.4,-1055.3,-1156.0
WRK,200630.0,4236.3,770.0,271.0,178.5
WY,210331.0,2506.0,1076.0,956.0,681.0
WY,201231.0,2063.0,671.0,843.0,292.0
WY,200930.0,2110.0,720.0,487.0,283.0
WY,200630.0,1631.0,348.0,232.0,72.0
WHR,210331.0,5358.0,1148.0,618.0,433.0
WHR,201231.0,5798.0,1364.0,716.0,497.0
WHR,200930.0,5291.0,1155.0,570.0,397.0
WHR,200630.0,4042.0,631.0,77.0,35.0
WMB,210331.0,2612.0,1659.0,739.0,426.0
WMB,201231.0,2092.0,1575.0,410.0,116.0
WMB,200930.0,1933.0,1532.0,641.0,309.0
WMB,200630.0,1781.0,1495.0,612.0,303.0
WLTW,210331.0,2590.0,,452.0,733.0
WLTW,201231.0,2764.0,,585.0,476.0
WLTW,200930.0,2009.0,,158.0,121.0
WLTW,200630.0,2113.0,,163.0,94.0
WYNN,210331.0,725.78,203.77,-177.05,-280.98
WYNN,201231.0,686.0,207.41,-178.61,-269.5
WYNN,200930.0,370.45,83.75,-286.15,-758.14
WYNN,200630.0,85.7,-154.57,-523.63,-637.56
XEL,210331.0,3541.0,,507.0,362.0
XEL,201231.0,2947.0,,426.0,288.0
XEL,200930.0,3182.0,,813.0,603.0
XEL,200630.0,2586.0,,422.0,287.0
XLNX,210403.0,850.99,570.4,199.78,187.88
XLNX,210102.0,803.4,547.0,172.43,170.97
XLNX,200926.0,766.53,541.72,205.42,193.82
XLNX,200627.0,726.67,493.87,175.51,93.84
XYL,210331.0,1256.0,490.0,133.0,87.0
XYL,201231.0,1373.0,526.0,179.0,148.0
XYL,200930.0,1220.0,461.0,73.0,37.0
XYL,200630.0,1160.0,434.0,54.0,31.0
YUM,210331.0,1486.0,728.0,543.0,326.0
YUM,201231.0,1743.0,818.0,481.0,332.0
YUM,200930.0,1448.0,723.0,470.0,283.0
YUM,200630.0,1198.0,549.0,300.0,206.0
ZBRA,210403.0,1347.0,655.0,272.0,228.0
ZBRA,201231.0,1308.0,618.0,231.0,199.0
ZBRA,200926.0,1132.0,493.0,150.0,116.0
ZBRA,200627.0,956.0,419.0,119.0,100.0
ZBH,210331.0,1847.4,1331.0,265.6,198.1
ZBH,201231.0,2085.3,1438.0,240.7,333.7
ZBH,200930.0,1929.3,1359.9,299.2,242.5
ZBH,200630.0,1226.1,801.6,-171.7,-206.6
ZION,210331.0,731.0,,,322.0
ZION,201231.0,737.0,,,284.0
ZION,200930.0,738.0,,,175.0
ZION,200630.0,712.0,,,66.0
ZTS,210331.0,1871.0,1328.0,687.0,559.0
ZTS,201231.0,1807.0,1209.0,420.0,359.0
ZTS,200930.0,1786.0,1243.0,597.0,479.0
ZTS,200630.0,1548.0,1102.0,482.0,377.0
